26.072599411010742,-80.15270233154297,35.04240036010742,-89.97669982910156,
35.04240036010742,-89.97669982910156,26.072599411010742,-80.15270233154297,
26.072599411010742,-80.15270233154297,34.8956985474,-82.2189025879,
34.8956985474,-82.2189025879,26.072599411010742,-80.15270233154297,
26.072599411010742,-80.15270233154297,36.89459991455078,-76.20120239257812,
36.89459991455078,-76.20120239257812,26.072599411010742,-80.15270233154297,
26.072599411010742,-80.15270233154297,CONCORD REGIONAL,
CONCORD REGIONAL,26.072599411010742,-80.15270233154297,
26.072599411010742,-80.15270233154297,39.7173,-86.294403,
39.7173,-86.294403,26.072599411010742,-80.15270233154297,
26.072599411010742,-80.15270233154297,41.4117012024,-81.8498001099,
41.4117012024,-81.8498001099,26.072599411010742,-80.15270233154297,
26.072599411010742,-80.15270233154297,38.0364990234375,-84.60590362548828,
38.0364990234375,-84.60590362548828,26.072599411010742,-80.15270233154297,
36.89459991455078,-76.20120239257812,26.072599411010742,-80.15270233154297,
26.072599411010742,-80.15270233154297,36.89459991455078,-76.20120239257812,
26.072599411010742,-80.15270233154297,35.04240036010742,-89.97669982910156,
35.04240036010742,-89.97669982910156,26.072599411010742,-80.15270233154297,
26.072599411010742,-80.15270233154297,34.8956985474,-82.2189025879,
34.8956985474,-82.2189025879,26.072599411010742,-80.15270233154297,
26.072599411010742,-80.15270233154297,40.652099609375,-75.44080352783203,
40.652099609375,-75.44080352783203,26.072599411010742,-80.15270233154297,
26.072599411010742,-80.15270233154297,CONCORD REGIONAL,
CONCORD REGIONAL,26.072599411010742,-80.15270233154297,
26.072599411010742,-80.15270233154297,41.4117012024,-81.8498001099,
41.4117012024,-81.8498001099,26.072599411010742,-80.15270233154297,
26.072599411010742,-80.15270233154297,38.0364990234375,-84.60590362548828,
38.0364990234375,-84.60590362548828,26.072599411010742,-80.15270233154297,
26.072599411010742,-80.15270233154297,35.04240036010742,-89.97669982910156,
35.04240036010742,-89.97669982910156,26.072599411010742,-80.15270233154297,
26.072599411010742,-80.15270233154297,34.8956985474,-82.2189025879,
34.8956985474,-82.2189025879,26.072599411010742,-80.15270233154297,
26.072599411010742,-80.15270233154297,36.89459991455078,-76.20120239257812,
36.89459991455078,-76.20120239257812,26.072599411010742,-80.15270233154297,
26.072599411010742,-80.15270233154297,CONCORD REGIONAL,
CONCORD REGIONAL,26.072599411010742,-80.15270233154297,
26.072599411010742,-80.15270233154297,39.7173,-86.294403,
39.7173,-86.294403,26.072599411010742,-80.15270233154297,
26.072599411010742,-80.15270233154297,40.652099609375,-75.44080352783203,
40.652099609375,-75.44080352783203,26.072599411010742,-80.15270233154297,
26.072599411010742,-80.15270233154297,42.88079834,-85.52279663,
42.88079834,-85.52279663,26.072599411010742,-80.15270233154297,
26.072599411010742,-80.15270233154297,CONCORD REGIONAL,
CONCORD REGIONAL,26.072599411010742,-80.15270233154297,
26.072599411010742,-80.15270233154297,39.813801,-82.927803,
39.813801,-82.927803,26.072599411010742,-80.15270233154297,
26.072599411010742,-80.15270233154297,38.5452,-89.835197,
38.5452,-89.835197,26.072599411010742,-80.15270233154297,
26.072599411010742,-80.15270233154297,38.1744,-85.736,
38.1744,-85.736,26.072599411010742,-80.15270233154297,
26.072599411010742,-80.15270233154297,40.652099609375,-75.44080352783203,
40.652099609375,-75.44080352783203,26.072599411010742,-80.15270233154297,
26.072599411010742,-80.15270233154297,CONCORD REGIONAL,
CONCORD REGIONAL,26.072599411010742,-80.15270233154297,
26.072599411010742,-80.15270233154297,CONCORD REGIONAL,
CONCORD REGIONAL,26.072599411010742,-80.15270233154297,
26.072599411010742,-80.15270233154297,39.813801,-82.927803,
39.813801,-82.927803,26.072599411010742,-80.15270233154297,
26.072599411010742,-80.15270233154297,38.5452,-89.835197,
38.5452,-89.835197,26.072599411010742,-80.15270233154297,
26.072599411010742,-80.15270233154297,42.947200775146484,-87.89659881591797,
42.947200775146484,-87.89659881591797,26.072599411010742,-80.15270233154297,
26.072599411010742,-80.15270233154297,38.0364990234375,-84.60590362548828,
38.0364990234375,-84.60590362548828,26.072599411010742,-80.15270233154297,
26.072599411010742,-80.15270233154297,40.652099609375,-75.44080352783203,
40.652099609375,-75.44080352783203,26.072599411010742,-80.15270233154297,
26.072599411010742,-80.15270233154297,39.7173,-86.294403,
39.7173,-86.294403,26.072599411010742,-80.15270233154297,
26.072599411010742,-80.15270233154297,43.11119842529297,-76.1063003540039,
43.11119842529297,-76.1063003540039,26.072599411010742,-80.15270233154297,
26.072599411010742,-80.15270233154297,44.650901794433594,-73.46810150146484,
44.650901794433594,-73.46810150146484,26.072599411010742,-80.15270233154297,
26.072599411010742,-80.15270233154297,38.1744,-85.736,
38.1744,-85.736,26.072599411010742,-80.15270233154297,
26.072599411010742,-80.15270233154297,35.81100082,-83.9940033,
35.81100082,-83.9940033,26.072599411010742,-80.15270233154297,
26.072599411010742,-80.15270233154297,41.4117012024,-81.8498001099,
28.777599334716797,-81.23750305175781,35.877601623535156,-78.7874984741211,
35.877601623535156,-78.7874984741211,28.777599334716797,-81.23750305175781,
28.777599334716797,-81.23750305175781,35.81100082,-83.9940033,
35.81100082,-83.9940033,28.777599334716797,-81.23750305175781,
28.777599334716797,-81.23750305175781,39.7173,-86.294403,
39.7173,-86.294403,28.777599334716797,-81.23750305175781,
28.777599334716797,-81.23750305175781,38.0364990234375,-84.60590362548828,
38.0364990234375,-84.60590362548828,28.777599334716797,-81.23750305175781,
28.777599334716797,-81.23750305175781,30.40730094909668,-89.07009887695312,
